CustomerID;Age;Gender;Tenure;Usage Frequency;Support Calls;Payment Delay;Subscription Type;Contract Length;Total Spend;Last Interaction;Churn;Region;Operador
26332;64;Female;24;27;3;20;Premium;Monthly;509;17;0;Arequipa;Movistar
26333;25;Female;9;6;1;12;Premium;Monthly;278;18;0;Arequipa;Movistar
26334;63;Female;16;28;5;9;Premium;Monthly;863;15;0;Arequipa;Movistar
26335;60;Female;54;13;3;21;Basic;Quarterly;838;16;0;Arequipa;Movistar
26336;24;Female;5;25;5;26;Standard;Monthly;682;5;1;Arequipa;Movistar
26337;22;Male;40;24;7;9;Standard;Quarterly;188;2;0;Arequipa;Movistar
26338;21;Male;23;14;10;16;Standard;Annual;626;7;0;Arequipa;Movistar
26339;50;Female;56;18;10;12;Standard;Monthly;914;27;0;Arequipa;Movistar
26340;48;Female;4;15;6;18;Premium;Annual;978;11;0;Arequipa;Movistar
26341;28;Male;51;7;8;22;Premium;Monthly;331;5;1;Arequipa;Movistar
26342;48;Male;15;27;2;11;Premium;Quarterly;752;13;0;Arequipa;Movistar
26343;36;Female;44;3;6;22;Basic;Annual;869;20;1;Arequipa;Movistar
26344;36;Male;41;23;1;28;Standard;Annual;833;20;0;Arequipa;Movistar
26345;59;Female;31;9;0;25;Basic;Quarterly;929;13;0;Arequipa;Movistar
26346;48;Male;30;10;6;22;Basic;Monthly;688;17;1;Arequipa;Movistar
26347;63;Female;32;22;10;11;Premium;Monthly;779;4;0;Arequipa;Movistar
26348;33;Female;52;16;4;0;Standard;Annual;414;30;0;Arequipa;Movistar
26349;24;Male;49;3;10;3;Premium;Quarterly;701;20;0;Arequipa;Movistar
26350;32;Female;51;4;2;2;Standard;Quarterly;770;2;0;Arequipa;Movistar
26351;50;Female;30;1;9;20;Basic;Quarterly;988;30;1;Arequipa;Movistar
26352;34;Male;5;9;7;24;Premium;Quarterly;322;14;0;Arequipa;Movistar
26353;48;Male;28;27;5;23;Premium;Annual;191;22;1;Arequipa;Movistar
26354;43;Female;43;16;6;16;Basic;Monthly;256;29;1;Arequipa;Movistar
26355;27;Male;28;11;4;17;Basic;Annual;688;26;0;Arequipa;Movistar
26356;59;Female;54;14;3;4;Standard;Quarterly;642;3;0;Arequipa;Movistar
26357;61;Female;51;6;10;6;Standard;Quarterly;331;3;0;Arequipa;Movistar
26358;47;Female;11;26;7;24;Basic;Quarterly;612;29;0;Arequipa;Movistar
26359;46;Male;1;30;9;30;Premium;Monthly;194;17;0;Arequipa;Movistar
26360;46;Female;36;27;3;14;Premium;Quarterly;420;24;0;Arequipa;Movistar
26361;22;Male;8;18;7;13;Basic;Monthly;627;7;0;Arequipa;Movistar
26362;22;Female;22;26;6;21;Premium;Annual;505;27;0;Arequipa;Movistar
26363;57;Male;19;14;5;2;Standard;Annual;884;7;0;Arequipa;Movistar
26364;18;Male;31;29;2;12;Premium;Monthly;785;14;0;Arequipa;Movistar
26365;61;Female;30;8;3;29;Basic;Annual;455;4;1;Arequipa;Movistar
26366;51;Female;51;4;2;18;Standard;Monthly;574;7;0;Arequipa;Movistar
26367;47;Female;10;20;3;10;Premium;Monthly;797;28;0;Arequipa;Movistar
26368;55;Female;10;17;10;28;Standard;Monthly;107;25;1;Arequipa;Movistar
26369;25;Male;14;26;0;1;Premium;Annual;121;30;0;Arequipa;Movistar
26370;64;Female;46;20;5;5;Basic;Quarterly;762;26;0;Arequipa;Movistar
26371;65;Female;13;11;0;12;Premium;Annual;811;26;0;Arequipa;Movistar
26372;29;Male;16;24;5;11;Premium;Annual;689;27;0;Arequipa;Movistar
26373;39;Female;21;11;1;3;Basic;Monthly;744;3;0;Arequipa;Movistar
26374;60;Male;12;2;0;3;Standard;Monthly;537;21;0;Arequipa;Movistar
26375;50;Female;33;24;10;29;Standard;Quarterly;665;9;1;Arequipa;Movistar
26376;42;Male;11;7;3;9;Premium;Quarterly;390;13;0;Arequipa;Movistar
26377;37;Male;52;18;3;10;Premium;Quarterly;197;21;0;Arequipa;Movistar
26378;30;Female;58;3;1;2;Basic;Annual;846;6;0;Arequipa;Movistar
26379;63;Male;45;3;8;20;Premium;Annual;986;27;1;Arequipa;Movistar
26380;62;Male;46;9;3;18;Basic;Monthly;780;20;0;Arequipa;Movistar
26381;65;Female;59;19;5;22;Basic;Monthly;369;4;1;Arequipa;Movistar
26382;24;Male;13;15;8;20;Basic;Monthly;995;11;0;Arequipa;Movistar
26383;57;Female;33;24;4;19;Premium;Annual;710;25;0;Arequipa;Movistar
26384;34;Male;56;29;9;18;Basic;Quarterly;524;6;1;Arequipa;Movistar
26385;19;Female;5;16;6;21;Premium;Monthly;628;21;1;Arequipa;Movistar
26386;55;Male;16;7;3;15;Standard;Annual;139;20;0;Arequipa;Movistar
26387;33;Female;3;20;6;6;Basic;Annual;823;29;0;Arequipa;Movistar
26388;29;Female;34;7;8;30;Standard;Quarterly;509;30;1;Arequipa;Movistar
26389;56;Male;10;17;6;12;Standard;Quarterly;251;28;0;Arequipa;Movistar
26390;20;Female;4;3;0;21;Basic;Monthly;726;24;1;Arequipa;Movistar
26391;41;Male;50;18;7;5;Basic;Quarterly;423;3;0;Arequipa;Movistar
26392;54;Female;19;25;3;19;Standard;Annual;357;21;0;Arequipa;Movistar
26393;26;Male;10;23;4;26;Standard;Monthly;629;11;0;Arequipa;Movistar
26394;27;Female;41;4;9;30;Premium;Quarterly;715;9;1;Arequipa;Movistar
26395;53;Male;25;4;4;8;Standard;Annual;575;15;1;Arequipa;Movistar
26396;63;Female;54;20;3;24;Premium;Monthly;259;19;1;Arequipa;Movistar
26397;63;Female;48;22;5;11;Premium;Quarterly;748;26;0;Arequipa;Movistar
26398;62;Female;55;27;5;17;Standard;Quarterly;368;23;1;Arequipa;Movistar
26399;34;Male;25;3;0;23;Premium;Annual;494;26;0;Arequipa;Movistar
26400;27;Female;51;15;5;15;Basic;Monthly;206;24;0;Arequipa;Movistar
26401;24;Female;21;24;7;22;Basic;Quarterly;649;14;0;Arequipa;Movistar
26402;25;Female;23;15;10;18;Standard;Annual;490;5;0;Arequipa;Movistar
26403;61;Male;20;23;0;18;Standard;Monthly;726;29;0;Arequipa;Movistar
26404;51;Male;10;9;9;24;Standard;Monthly;679;6;0;Arequipa;Movistar
26405;60;Male;7;8;8;2;Basic;Quarterly;183;21;0;Arequipa;Movistar
26406;52;Male;39;8;5;22;Basic;Quarterly;513;16;1;Arequipa;Movistar
26407;37;Male;57;21;3;9;Basic;Annual;871;26;0;Arequipa;Movistar
26408;55;Male;45;12;4;27;Basic;Quarterly;365;26;0;Arequipa;Movistar
26409;54;Female;41;3;1;11;Premium;Annual;247;26;0;Arequipa;Movistar
26410;59;Male;43;25;6;27;Premium;Monthly;682;22;1;Arequipa;Movistar
26411;50;Male;26;27;3;15;Premium;Monthly;921;23;0;Arequipa;Movistar
26412;18;Female;3;12;4;11;Premium;Annual;890;2;0;Arequipa;Movistar
26413;26;Female;12;9;8;7;Premium;Monthly;418;9;0;Arequipa;Movistar
26414;33;Female;59;23;1;9;Premium;Monthly;885;6;0;Arequipa;Movistar
26415;27;Male;30;6;5;24;Standard;Annual;720;4;1;Arequipa;Movistar
26416;50;Female;59;15;7;22;Basic;Annual;163;21;1;Arequipa;Movistar
26417;45;Female;16;6;8;28;Basic;Annual;136;27;1;Arequipa;Movistar
26418;64;Female;26;20;4;14;Standard;Annual;470;25;0;Arequipa;Movistar
26419;30;Male;27;20;9;7;Premium;Annual;554;21;0;Arequipa;Movistar
26420;55;Female;25;6;4;29;Basic;Monthly;442;23;1;Arequipa;Movistar
26421;41;Male;44;29;1;29;Basic;Monthly;546;23;0;Arequipa;Movistar
26422;36;Female;48;13;10;28;Basic;Annual;373;5;1;Arequipa;Movistar
26423;61;Female;60;17;10;7;Premium;Quarterly;324;14;0;Arequipa;Movistar
26424;44;Female;59;5;10;25;Premium;Quarterly;524;16;1;Arequipa;Movistar
26425;43;Female;32;17;1;18;Standard;Annual;156;17;0;Arequipa;Movistar
26426;22;Male;1;1;10;7;Standard;Annual;397;27;1;Arequipa;Movistar
26427;37;Male;26;8;6;27;Standard;Quarterly;593;18;1;Arequipa;Movistar
26428;36;Male;44;15;10;11;Standard;Annual;506;1;0;Arequipa;Movistar
26429;48;Male;41;12;9;7;Basic;Monthly;681;22;0;Arequipa;Movistar
26430;23;Female;19;4;1;16;Premium;Quarterly;341;1;0;Arequipa;Movistar
26431;38;Male;40;21;0;2;Basic;Annual;319;24;0;Arequipa;Movistar
26432;42;Male;59;25;6;11;Standard;Quarterly;728;21;0;Arequipa;Movistar
26433;30;Male;28;24;5;13;Premium;Annual;936;23;0;Arequipa;Movistar
26434;54;Female;20;2;10;12;Standard;Quarterly;236;22;1;Arequipa;Movistar
26435;30;Male;2;18;9;27;Basic;Monthly;769;23;0;Arequipa;Movistar
26436;51;Female;28;5;0;8;Standard;Monthly;178;6;0;Arequipa;Movistar
26437;64;Female;56;30;6;22;Basic;Quarterly;881;4;1;Arequipa;Movistar
26438;52;Male;18;3;6;5;Basic;Monthly;636;16;1;Arequipa;Movistar
26439;42;Male;54;8;0;15;Premium;Quarterly;670;7;0;Arequipa;Movistar
26440;45;Female;47;13;6;3;Standard;Quarterly;490;15;0;Arequipa;Movistar
26441;64;Male;42;10;1;11;Basic;Quarterly;516;16;0;Arequipa;Movistar
26442;35;Male;45;10;4;4;Standard;Monthly;180;28;0;Arequipa;Movistar
26443;57;Female;42;1;3;13;Basic;Quarterly;401;13;0;Arequipa;Movistar
26444;52;Female;48;25;6;25;Premium;Monthly;135;13;1;Arequipa;Movistar
26445;35;Male;37;1;4;3;Premium;Monthly;357;27;0;Arequipa;Movistar
26446;23;Male;18;6;4;11;Premium;Quarterly;663;11;0;Arequipa;Movistar
26447;56;Female;54;14;5;13;Premium;Monthly;768;3;0;Arequipa;Movistar
26448;28;Male;42;18;1;15;Standard;Annual;448;16;0;Arequipa;Movistar
26449;48;Female;33;21;4;18;Premium;Annual;225;17;0;Arequipa;Movistar
26450;35;Male;37;10;6;8;Premium;Annual;644;16;0;Arequipa;Movistar
26451;38;Male;19;27;9;27;Standard;Annual;945;16;0;Arequipa;Movistar
26452;56;Female;13;13;9;15;Basic;Quarterly;689;3;0;Arequipa;Movistar
26453;40;Female;57;23;0;2;Basic;Quarterly;862;14;0;Arequipa;Movistar
26454;23;Female;45;15;2;24;Standard;Monthly;271;15;1;Arequipa;Movistar
26455;18;Female;30;7;5;25;Standard;Quarterly;107;11;1;Arequipa;Movistar
26456;19;Male;3;18;9;18;Standard;Quarterly;868;23;0;Arequipa;Movistar
26457;58;Male;32;6;2;11;Basic;Monthly;784;18;0;Arequipa;Movistar
26458;61;Female;28;6;4;1;Basic;Annual;190;1;0;Arequipa;Movistar
26459;41;Male;27;3;1;15;Basic;Annual;765;18;0;Arequipa;Movistar
26460;58;Male;15;11;6;6;Premium;Quarterly;707;15;0;Arequipa;Movistar
26461;51;Male;58;19;5;1;Standard;Annual;535;27;0;Arequipa;Movistar
26462;21;Male;58;16;8;22;Standard;Annual;855;12;1;Arequipa;Movistar
26463;23;Male;49;2;9;11;Basic;Annual;375;3;0;Arequipa;Movistar
26464;64;Male;57;22;6;12;Basic;Monthly;762;29;0;Arequipa;Movistar
26465;25;Male;18;21;9;10;Basic;Annual;598;17;0;Arequipa;Movistar
26466;49;Female;41;5;5;25;Standard;Annual;832;6;1;Arequipa;Movistar
26467;61;Female;11;20;0;28;Standard;Monthly;873;2;1;Arequipa;Movistar
26468;50;Male;34;12;1;30;Standard;Monthly;440;26;0;Arequipa;Movistar
26469;26;Male;19;26;2;24;Basic;Monthly;254;26;0;Arequipa;Movistar
26470;63;Male;52;22;7;16;Premium;Monthly;595;10;1;Arequipa;Movistar
26471;41;Female;47;18;7;22;Standard;Monthly;819;2;1;Arequipa;Movistar
26472;27;Male;19;8;8;14;Standard;Quarterly;686;5;0;Arequipa;Movistar
26473;18;Male;1;5;10;25;Standard;Monthly;221;14;0;Arequipa;Movistar
26474;56;Male;9;10;3;15;Premium;Monthly;561;10;0;Arequipa;Movistar
26475;19;Female;36;15;3;26;Standard;Quarterly;817;23;0;Arequipa;Movistar
26476;29;Male;18;8;8;28;Basic;Monthly;233;14;0;Arequipa;Movistar
26477;22;Male;43;22;9;12;Premium;Annual;969;17;0;Arequipa;Movistar
26478;41;Male;54;28;5;4;Standard;Annual;249;4;0;Arequipa;Movistar
26479;43;Male;57;16;4;6;Basic;Quarterly;802;10;0;Arequipa;Movistar
26480;34;Female;54;21;5;27;Basic;Quarterly;803;22;1;Arequipa;Movistar
26481;38;Male;50;16;6;10;Standard;Annual;546;18;0;Arequipa;Movistar
26482;32;Female;52;4;1;16;Premium;Monthly;430;27;0;Arequipa;Movistar
26483;55;Female;37;17;10;8;Basic;Quarterly;587;22;0;Arequipa;Movistar
26484;53;Female;45;19;3;16;Standard;Annual;710;7;0;Arequipa;Movistar
26485;22;Female;8;1;10;8;Standard;Quarterly;392;20;0;Arequipa;Movistar
26486;29;Male;7;6;6;25;Premium;Quarterly;732;4;0;Arequipa;Movistar
26487;40;Male;48;8;10;4;Premium;Annual;226;13;0;Arequipa;Movistar
26488;54;Male;8;12;10;11;Premium;Monthly;384;18;0;Arequipa;Movistar
26489;35;Male;53;29;0;15;Premium;Monthly;821;1;0;Arequipa;Movistar
26490;25;Female;31;3;9;4;Premium;Annual;732;18;0;Arequipa;Movistar
26491;56;Male;4;19;9;2;Basic;Annual;218;5;0;Arequipa;Movistar
26492;19;Female;21;9;4;6;Premium;Annual;947;30;0;Arequipa;Movistar
26493;27;Male;33;26;8;8;Premium;Quarterly;950;13;0;Arequipa;Movistar
26494;46;Male;32;26;5;14;Premium;Monthly;779;8;0;Arequipa;Movistar
26495;35;Female;46;2;5;7;Basic;Annual;134;26;1;Arequipa;Movistar
26496;65;Female;9;1;3;29;Standard;Annual;125;17;1;Arequipa;Movistar
26497;53;Female;41;3;5;8;Basic;Quarterly;721;16;1;Arequipa;Movistar
26498;46;Female;58;10;1;27;Standard;Monthly;207;1;1;Arequipa;Movistar
26499;63;Female;46;10;9;7;Premium;Quarterly;840;24;0;Arequipa;Movistar
26500;65;Male;38;24;3;13;Premium;Annual;500;20;0;Arequipa;Movistar
26501;43;Female;9;22;4;27;Basic;Monthly;720;20;1;Arequipa;Movistar
26502;61;Male;28;8;5;25;Basic;Annual;367;9;1;Arequipa;Movistar
26503;27;Female;5;29;3;26;Basic;Quarterly;500;28;0;Arequipa;Movistar
26504;65;Male;18;14;5;6;Standard;Quarterly;801;16;0;Arequipa;Movistar
26505;64;Female;12;21;5;16;Standard;Monthly;683;13;0;Arequipa;Movistar
26506;46;Female;19;28;8;11;Basic;Monthly;540;24;0;Arequipa;Movistar
26507;42;Male;26;11;8;0;Basic;Quarterly;775;6;0;Arequipa;Movistar
26508;64;Female;52;29;10;5;Standard;Quarterly;874;21;0;Arequipa;Movistar
26509;64;Female;14;4;8;0;Standard;Quarterly;426;24;1;Arequipa;Movistar
26510;35;Male;24;1;7;10;Premium;Monthly;751;15;0;Arequipa;Movistar
26511;51;Female;30;3;5;20;Premium;Quarterly;240;12;1;Arequipa;Movistar
26512;21;Female;1;2;5;2;Standard;Annual;584;12;1;Arequipa;Movistar
26513;18;Male;46;13;6;5;Premium;Quarterly;456;16;0;Arequipa;Movistar
26514;50;Female;41;16;0;23;Basic;Annual;340;11;1;Arequipa;Movistar
26515;39;Female;13;20;3;24;Premium;Annual;463;6;1;Arequipa;Movistar
26516;44;Male;37;1;4;5;Standard;Quarterly;767;4;0;Arequipa;Movistar
26517;30;Male;55;2;2;6;Premium;Annual;106;13;1;Arequipa;Movistar
26518;29;Male;26;24;0;27;Premium;Quarterly;449;4;0;Arequipa;Movistar
26519;29;Female;13;23;0;13;Basic;Quarterly;418;10;0;Arequipa;Movistar
26520;51;Female;23;6;9;12;Standard;Quarterly;594;24;0;Arequipa;Movistar
26521;18;Male;52;4;9;13;Premium;Quarterly;764;3;0;Arequipa;Movistar
26522;53;Male;31;14;5;27;Premium;Annual;282;27;1;Arequipa;Movistar
26523;52;Female;55;23;3;8;Standard;Quarterly;717;2;0;Arequipa;Movistar
26524;63;Male;58;2;10;17;Standard;Annual;253;24;1;Arequipa;Movistar
26525;65;Female;50;18;3;27;Basic;Monthly;134;7;1;Arequipa;Movistar
26526;39;Male;16;12;0;15;Basic;Annual;445;28;0;Arequipa;Movistar
26527;44;Female;22;6;10;28;Standard;Quarterly;959;19;0;Arequipa;Movistar
26528;47;Female;57;11;8;23;Standard;Monthly;891;15;1;Arequipa;Movistar
26529;18;Female;58;19;8;4;Premium;Quarterly;842;24;0;Arequipa;Movistar
26530;26;Female;7;11;7;5;Standard;Monthly;798;22;0;Arequipa;Movistar
26531;52;Female;57;17;5;16;Standard;Monthly;445;14;1;Arequipa;Movistar
26532;31;Female;54;6;7;29;Basic;Annual;672;22;1;Arequipa;Movistar
26533;49;Male;29;30;6;20;Premium;Monthly;890;30;1;Arequipa;Movistar
26534;25;Male;55;28;0;10;Basic;Annual;589;27;0;Arequipa;Movistar
26535;53;Male;58;6;9;17;Basic;Quarterly;127;9;1;Arequipa;Movistar
26536;21;Male;11;19;2;17;Standard;Monthly;285;20;0;Arequipa;Movistar
26537;54;Male;32;30;7;12;Premium;Quarterly;576;2;0;Arequipa;Movistar
26538;24;Male;59;28;3;8;Standard;Monthly;982;30;0;Arequipa;Movistar
26539;34;Male;50;11;7;25;Standard;Monthly;173;17;1;Arequipa;Movistar
26540;30;Male;36;3;0;20;Premium;Annual;673;21;0;Arequipa;Movistar
26541;49;Female;58;4;7;3;Premium;Annual;484;26;0;Arequipa;Movistar
26542;21;Female;46;25;0;20;Basic;Monthly;799;13;0;Arequipa;Movistar
26543;46;Female;5;9;5;26;Premium;Monthly;181;21;1;Arequipa;Movistar
26544;39;Female;58;20;1;24;Basic;Annual;882;28;0;Arequipa;Movistar
26545;37;Male;17;26;3;23;Standard;Monthly;874;22;0;Arequipa;Movistar
26546;39;Male;36;3;0;21;Basic;Quarterly;595;28;0;Arequipa;Movistar
26547;47;Female;10;21;7;7;Basic;Quarterly;212;23;0;Arequipa;Movistar
26548;33;Female;25;27;7;7;Basic;Monthly;926;6;0;Arequipa;Movistar
26549;24;Male;28;20;3;19;Premium;Monthly;594;10;0;Arequipa;Movistar
26550;60;Male;27;24;9;16;Basic;Monthly;874;15;1;Arequipa;Movistar
26551;29;Male;1;18;8;13;Basic;Monthly;751;22;0;Arequipa;Movistar
26552;20;Male;25;2;0;30;Basic;Quarterly;205;19;0;Arequipa;Movistar
26553;35;Female;42;17;5;10;Basic;Annual;518;18;0;Arequipa;Movistar
26554;46;Male;46;14;9;27;Basic;Annual;951;14;1;Arequipa;Movistar
26555;60;Male;39;19;5;4;Premium;Annual;703;11;0;Arequipa;Movistar
26556;57;Male;4;13;1;23;Basic;Monthly;172;1;0;Arequipa;Movistar
26557;57;Female;41;26;5;1;Basic;Monthly;539;14;0;Arequipa;Movistar
26558;53;Female;57;3;0;29;Premium;Monthly;637;30;1;Arequipa;Movistar
26559;39;Female;29;16;1;13;Basic;Annual;274;26;0;Arequipa;Movistar
26560;20;Female;38;5;4;23;Standard;Annual;167;17;1;Arequipa;Movistar
26561;44;Female;31;27;4;24;Standard;Monthly;730;30;1;Arequipa;Movistar
26562;23;Male;36;22;2;23;Premium;Monthly;887;23;0;Arequipa;Movistar
26563;60;Female;2;26;4;10;Premium;Annual;783;14;0;Arequipa;Movistar
26564;40;Female;55;14;5;1;Basic;Quarterly;324;12;0;Arequipa;Movistar
26565;56;Male;10;27;3;22;Basic;Quarterly;710;16;0;Arequipa;Movistar
26566;23;Male;21;21;3;10;Basic;Quarterly;175;2;0;Arequipa;Movistar
26567;46;Female;35;15;8;9;Premium;Quarterly;369;25;0;Arequipa;Movistar
26568;49;Female;23;23;8;10;Standard;Annual;424;16;0;Arequipa;Movistar
26569;47;Male;37;23;8;25;Premium;Quarterly;469;26;1;Arequipa;Movistar
26570;47;Male;53;10;3;4;Basic;Annual;547;17;0;Arequipa;Movistar
26571;59;Female;33;19;8;20;Basic;Annual;776;23;1;Arequipa;Movistar
26572;42;Female;12;15;0;15;Standard;Monthly;184;4;0;Arequipa;Movistar
26573;57;Female;56;19;10;13;Premium;Monthly;430;29;0;Arequipa;Movistar
26574;65;Female;53;20;9;21;Basic;Quarterly;539;28;1;Arequipa;Movistar
26575;37;Male;36;29;7;18;Premium;Monthly;897;15;1;Arequipa;Movistar
26576;59;Male;42;7;2;29;Standard;Quarterly;669;21;0;Arequipa;Movistar
26577;23;Male;47;9;0;5;Basic;Quarterly;571;14;0;Arequipa;Movistar
26578;24;Female;33;22;7;10;Premium;Quarterly;247;5;0;Arequipa;Movistar
26579;58;Female;46;3;2;8;Basic;Annual;637;19;0;Arequipa;Movistar
26580;35;Male;32;3;10;11;Standard;Monthly;677;8;0;Arequipa;Movistar
26581;27;Female;53;10;9;4;Premium;Annual;535;21;0;Arequipa;Movistar
26582;47;Male;13;10;8;2;Standard;Monthly;707;23;0;Arequipa;Movistar
26583;24;Female;25;16;9;3;Premium;Annual;677;16;0;Arequipa;Movistar
26584;52;Male;27;5;6;12;Standard;Quarterly;739;28;1;Arequipa;Movistar
26585;37;Male;7;22;2;21;Basic;Quarterly;901;26;0;Arequipa;Movistar
26586;32;Male;47;13;6;8;Basic;Monthly;839;23;0;Arequipa;Movistar
26587;37;Female;52;26;0;18;Basic;Quarterly;521;20;0;Arequipa;Movistar
26588;60;Female;2;10;7;7;Standard;Quarterly;829;3;0;Arequipa;Movistar
26589;59;Female;44;16;5;3;Premium;Quarterly;632;17;0;Arequipa;Movistar
26590;39;Female;49;27;7;6;Basic;Annual;823;26;0;Arequipa;Movistar
26591;43;Male;22;15;8;30;Basic;Monthly;210;22;0;Arequipa;Movistar
26592;61;Male;25;2;4;23;Premium;Quarterly;568;8;1;Arequipa;Movistar
26593;65;Male;19;13;2;5;Basic;Annual;260;9;0;Arequipa;Movistar
26594;48;Female;55;4;5;3;Basic;Annual;110;15;0;Arequipa;Movistar
26595;39;Female;45;5;8;6;Basic;Annual;441;1;0;Arequipa;Movistar
26596;37;Female;52;29;4;9;Basic;Annual;736;8;0;Arequipa;Movistar
26597;65;Female;36;2;0;1;Standard;Monthly;601;6;0;Arequipa;Movistar
26598;39;Male;3;23;3;14;Standard;Annual;873;8;0;Arequipa;Movistar
26599;63;Female;11;13;9;6;Basic;Annual;671;7;0;Arequipa;Movistar
26600;20;Female;10;13;9;26;Premium;Annual;311;30;1;Arequipa;Movistar
26601;47;Male;19;26;8;3;Basic;Annual;847;1;0;Arequipa;Movistar
26602;57;Female;35;3;9;14;Basic;Quarterly;359;27;1;Arequipa;Movistar
26603;29;Male;37;12;7;11;Standard;Monthly;973;4;0;Arequipa;Movistar
26604;23;Female;34;24;0;14;Basic;Quarterly;189;28;0;Arequipa;Movistar
26605;40;Female;21;28;4;28;Basic;Quarterly;909;6;0;Arequipa;Movistar
26606;35;Female;14;17;8;27;Standard;Quarterly;807;4;0;Arequipa;Movistar
26607;22;Male;27;16;8;28;Standard;Monthly;897;27;1;Arequipa;Movistar
26608;35;Female;36;14;8;15;Basic;Monthly;193;11;0;Arequipa;Movistar
26609;27;Male;46;21;5;22;Premium;Monthly;975;10;1;Arequipa;Movistar
26610;64;Female;24;27;4;17;Premium;Monthly;447;21;0;Arequipa;Movistar
26611;29;Female;32;8;2;1;Basic;Monthly;523;13;0;Arequipa;Movistar
26612;56;Male;52;9;10;2;Standard;Monthly;852;10;0;Arequipa;Movistar
26613;37;Male;40;22;4;19;Premium;Annual;396;11;0;Arequipa;Movistar
26614;35;Female;4;24;9;29;Premium;Monthly;262;13;1;Arequipa;Movistar
26615;42;Male;14;1;0;17;Basic;Monthly;557;9;0;Arequipa;Movistar
26616;48;Male;29;7;8;21;Basic;Annual;907;17;1;Arequipa;Movistar
26617;54;Male;49;23;0;24;Basic;Annual;201;15;0;Arequipa;Movistar
26618;38;Male;51;22;9;17;Standard;Quarterly;117;18;1;Arequipa;Movistar
26619;50;Male;29;13;10;27;Basic;Quarterly;150;11;1;Arequipa;Movistar
26620;55;Female;30;17;2;0;Standard;Quarterly;648;6;0;Arequipa;Movistar
26621;55;Male;22;1;2;0;Basic;Monthly;477;15;0;Arequipa;Movistar
26622;65;Male;32;10;9;3;Standard;Annual;879;24;0;Arequipa;Movistar
26623;65;Female;47;10;9;27;Basic;Monthly;319;3;1;Arequipa;Movistar
26624;59;Male;7;5;7;2;Standard;Quarterly;177;12;1;Arequipa;Movistar
26625;29;Male;27;3;6;16;Premium;Quarterly;745;4;1;Arequipa;Movistar
26626;25;Male;30;3;8;8;Standard;Monthly;468;29;0;Arequipa;Movistar
26627;27;Female;8;29;6;3;Standard;Annual;502;8;0;Arequipa;Movistar
26628;25;Male;24;15;1;11;Standard;Quarterly;151;2;0;Arequipa;Movistar
26629;51;Male;56;13;7;15;Standard;Monthly;433;27;0;Arequipa;Movistar
26630;47;Female;53;1;7;13;Basic;Annual;755;14;0;Arequipa;Movistar
26631;25;Female;50;14;8;30;Premium;Annual;427;9;1;Arequipa;Movistar
26632;32;Female;3;26;2;30;Premium;Quarterly;868;9;0;Arequipa;Movistar
26633;56;Male;28;17;5;3;Basic;Monthly;248;20;0;Arequipa;Movistar
26634;59;Male;2;28;3;9;Basic;Annual;262;16;0;Arequipa;Movistar
26635;65;Female;17;30;8;20;Basic;Annual;113;12;0;Arequipa;Movistar
26636;30;Female;56;9;8;19;Premium;Annual;209;18;1;Arequipa;Movistar
26637;20;Female;60;14;1;4;Basic;Monthly;384;5;0;Arequipa;Movistar
26638;44;Male;37;2;10;28;Standard;Monthly;434;11;1;Arequipa;Movistar
26639;56;Male;41;10;6;3;Basic;Annual;748;27;0;Arequipa;Movistar
26640;42;Male;6;25;2;22;Basic;Quarterly;924;4;0;Arequipa;Movistar
26641;21;Female;30;8;8;12;Basic;Annual;921;27;0;Arequipa;Movistar
26642;41;Female;35;11;2;10;Standard;Monthly;265;26;0;Arequipa;Movistar
26643;45;Male;8;6;1;17;Basic;Annual;295;11;0;Arequipa;Movistar
26644;30;Female;26;21;2;1;Basic;Monthly;168;3;0;Arequipa;Movistar
26645;56;Male;3;16;10;25;Basic;Annual;748;29;0;Arequipa;Movistar
26646;32;Female;24;23;2;17;Premium;Annual;728;13;0;Arequipa;Movistar
26647;57;Female;50;13;0;0;Basic;Monthly;141;27;0;Arequipa;Movistar
26648;36;Male;46;8;1;25;Basic;Monthly;273;1;0;Arequipa;Movistar
26649;46;Male;47;16;9;4;Premium;Annual;647;23;0;Arequipa;Movistar
26650;35;Male;9;12;5;30;Basic;Annual;609;29;0;Arequipa;Movistar
26651;27;Male;33;25;1;13;Premium;Quarterly;737;4;0;Arequipa;Movistar
26652;53;Male;45;1;0;29;Standard;Monthly;863;1;0;Arequipa;Movistar
26653;32;Female;27;16;7;30;Standard;Monthly;242;24;1;Arequipa;Movistar
26654;19;Male;6;24;6;24;Basic;Annual;203;29;0;Arequipa;Movistar
26655;38;Female;38;18;10;1;Standard;Quarterly;188;12;0;Arequipa;Movistar
26656;55;Female;3;1;8;9;Standard;Monthly;683;3;1;Arequipa;Movistar
26657;25;Male;18;24;0;6;Premium;Annual;915;28;0;Arequipa;Movistar
26658;35;Male;44;29;4;14;Premium;Annual;178;19;0;Arequipa;Movistar
26659;53;Female;30;19;6;20;Basic;Quarterly;160;27;1;Arequipa;Movistar
26660;60;Male;14;13;2;27;Basic;Monthly;746;3;0;Arequipa;Movistar
26661;20;Male;8;3;9;12;Basic;Annual;805;5;0;Arequipa;Movistar
26662;20;Male;3;22;6;2;Basic;Annual;625;3;0;Arequipa;Movistar
